Start,8/31/1989
End,8/31/2009
Frequency,D
Name,MSCI AC EAFE + EM U$ - TOT RETURN IND (~U$)
Code,MSEEMF$(RI)~U$
CURRENCY,U$
6/12/1991,122.357
6/13/1991,122.357
6/14/1991,122.357
6/17/1991,122.357
6/18/1991,122.357
6/19/1991,122.357
6/20/1991,122.357
6/21/1991,122.357
6/24/1991,122.357
6/25/1991,122.357
6/26/1991,122.357
6/27/1991,122.357
6/28/1991,113.556
7/1/1991,113.556
7/2/1991,113.556
7/3/1991,113.556
7/4/1991,113.556
7/5/1991,113.556
7/8/1991,113.556
7/9/1991,113.556
7/10/1991,113.556
7/11/1991,113.556
7/12/1991,113.556
7/15/1991,113.556
7/16/1991,113.556
7/17/1991,113.556
7/18/1991,113.556
7/19/1991,113.556
7/22/1991,113.556
7/23/1991,113.556
7/24/1991,113.556
7/25/1991,113.556
7/26/1991,113.556
7/29/1991,113.556
7/30/1991,113.556
7/31/1991,119.206
8/1/1991,119.206
8/2/1991,119.206
8/5/1991,119.206
8/6/1991,119.206
8/7/1991,119.206
8/8/1991,119.206
8/9/1991,119.206
8/12/1991,119.206
8/13/1991,119.206
8/14/1991,119.206
8/15/1991,119.206
8/16/1991,119.206
8/19/1991,119.206
8/20/1991,119.206
8/21/1991,119.206
8/22/1991,119.206
8/23/1991,119.206
8/26/1991,119.206
8/27/1991,119.206
8/28/1991,119.206
8/29/1991,119.206
8/30/1991,117.049
9/2/1991,117.049
9/3/1991,117.049
9/4/1991,117.049
9/5/1991,117.049
9/6/1991,117.049
9/9/1991,117.049
9/10/1991,117.049
9/11/1991,117.049
9/12/1991,117.049
9/13/1991,117.049
9/16/1991,117.049
9/17/1991,117.049
9/18/1991,117.049
9/19/1991,117.049
9/20/1991,117.049
9/23/1991,117.049
9/24/1991,117.049
9/25/1991,117.049
9/26/1991,117.049
9/27/1991,117.049
9/30/1991,123.243
10/1/1991,123.243
10/2/1991,123.243
10/3/1991,123.243
10/4/1991,123.243
10/7/1991,123.243
10/8/1991,123.243
10/9/1991,123.243
10/10/1991,123.243
10/11/1991,123.243
10/14/1991,123.243
10/15/1991,123.243
10/16/1991,123.243
10/17/1991,123.243
10/18/1991,123.243
10/21/1991,123.243
10/22/1991,123.243
10/23/1991,123.243
10/24/1991,123.243
10/25/1991,123.243
10/28/1991,123.243
10/29/1991,123.243
10/30/1991,123.243
10/31/1991,125.144
11/1/1991,125.144
11/4/1991,125.144
11/5/1991,125.144
11/6/1991,125.144
11/7/1991,125.144
11/8/1991,125.144
11/11/1991,125.144
11/12/1991,125.144
11/13/1991,125.144
11/14/1991,125.144
11/15/1991,125.144
11/18/1991,125.144
11/19/1991,125.144
11/20/1991,125.144
11/21/1991,125.144
11/22/1991,125.144
11/25/1991,125.144
11/26/1991,125.144
11/27/1991,125.144
11/28/1991,125.144
11/29/1991,119.467
12/2/1991,119.467
12/3/1991,119.467
12/4/1991,119.467
12/5/1991,119.467
12/6/1991,119.467
12/9/1991,119.467
12/10/1991,119.467
12/11/1991,119.467
12/12/1991,119.467
12/13/1991,119.467
12/16/1991,119.467
12/17/1991,119.467
12/18/1991,119.467
12/19/1991,119.467
12/20/1991,119.467
12/23/1991,119.467
12/24/1991,119.467
12/25/1991,119.467
12/26/1991,119.467
12/27/1991,119.467
12/30/1991,119.467
12/31/1991,125.97
1/1/1992,125.97
1/2/1992,125.97
1/3/1992,125.97
1/6/1992,125.97
1/7/1992,125.97
1/8/1992,125.97
1/9/1992,125.97
1/10/1992,125.97
1/13/1992,125.97
1/14/1992,125.97
1/15/1992,125.97
1/16/1992,125.97
1/17/1992,125.97
1/20/1992,125.97
1/21/1992,125.97
1/22/1992,125.97
1/23/1992,125.97
1/24/1992,125.97
1/27/1992,125.97
1/28/1992,125.97
1/29/1992,125.97
1/30/1992,125.97
1/31/1992,124.107
2/3/1992,124.107
2/4/1992,124.107
2/5/1992,124.107
2/6/1992,124.107
2/7/1992,124.107
2/10/1992,124.107
2/11/1992,124.107
2/12/1992,124.107
2/13/1992,124.107
2/14/1992,124.107
2/17/1992,124.107
2/18/1992,124.107
2/19/1992,124.107
2/20/1992,124.107
2/21/1992,124.107
2/24/1992,124.107
2/25/1992,124.107
2/26/1992,124.107
2/27/1992,124.107
2/28/1992,120.195
3/2/1992,120.195
3/3/1992,120.195
3/4/1992,120.195
3/5/1992,120.195
3/6/1992,120.195
3/9/1992,120.195
3/10/1992,120.195
3/11/1992,120.195
3/12/1992,120.195
3/13/1992,120.195
3/16/1992,120.195
3/17/1992,120.195
3/18/1992,120.195
3/19/1992,120.195
3/20/1992,120.195
3/23/1992,120.195
3/24/1992,120.195
3/25/1992,120.195
3/26/1992,120.195
3/27/1992,120.195
3/30/1992,120.195
3/31/1992,112.992
4/1/1992,112.992
4/2/1992,112.992
4/3/1992,112.992
4/6/1992,112.992
4/7/1992,112.992
4/8/1992,112.992
4/9/1992,112.992
4/10/1992,112.992
4/13/1992,112.992
4/14/1992,112.992
4/15/1992,112.992
4/16/1992,112.992
4/17/1992,112.992
4/20/1992,112.992
4/21/1992,112.992
4/22/1992,112.992
4/23/1992,112.992
4/24/1992,112.992
4/27/1992,112.992
4/28/1992,112.992
4/29/1992,112.992
4/30/1992,113.47
5/1/1992,113.47
5/4/1992,113.47
5/5/1992,113.47
5/6/1992,113.47
5/7/1992,113.47
5/8/1992,113.47
5/11/1992,113.47
5/12/1992,113.47
5/13/1992,113.47
5/14/1992,113.47
5/15/1992,113.47
5/18/1992,113.47
5/19/1992,113.47
5/20/1992,113.47
5/21/1992,113.47
5/22/1992,113.47
5/25/1992,113.47
5/26/1992,113.47
5/27/1992,113.47
5/28/1992,113.47
5/29/1992,120.63
6/1/1992,120.63
6/2/1992,120.63
6/3/1992,120.63
6/4/1992,120.63
6/5/1992,120.63
6/8/1992,120.63
6/9/1992,120.63
6/10/1992,120.63
6/11/1992,120.63
6/12/1992,120.63
6/15/1992,120.63
6/16/1992,120.63
6/17/1992,120.63
6/18/1992,120.63
6/19/1992,120.63
6/22/1992,120.63
6/23/1992,120.63
6/24/1992,120.63
6/25/1992,120.63
6/26/1992,120.63
6/29/1992,120.63
6/30/1992,114.545
7/1/1992,114.545
7/2/1992,114.545
7/3/1992,114.545
7/6/1992,114.545
7/7/1992,114.545
7/8/1992,114.545
7/9/1992,114.545
7/10/1992,114.545
7/13/1992,114.545
7/14/1992,114.545
7/15/1992,114.545
7/16/1992,114.545
7/17/1992,114.545
7/20/1992,114.545
7/21/1992,114.545
7/22/1992,114.545
7/23/1992,114.545
7/24/1992,114.545
7/27/1992,114.545
7/28/1992,114.545
7/29/1992,114.545
7/30/1992,114.545
7/31/1992,111.866
8/3/1992,111.866
8/4/1992,111.866
8/5/1992,111.866
8/6/1992,111.866
8/7/1992,111.866
8/10/1992,111.866
8/11/1992,111.866
8/12/1992,111.866
8/13/1992,111.866
8/14/1992,111.866
8/17/1992,111.866
8/18/1992,111.866
8/19/1992,111.866
8/20/1992,111.866
8/21/1992,111.866
8/24/1992,111.866
8/25/1992,111.866
8/26/1992,111.866
8/27/1992,111.866
8/28/1992,111.866
8/31/1992,118.125
9/1/1992,118.125
9/2/1992,118.125
9/3/1992,118.125
9/4/1992,118.125
9/7/1992,118.125
9/8/1992,118.125
9/9/1992,118.125
9/10/1992,118.125
9/11/1992,118.125
9/14/1992,118.125
9/15/1992,118.125
9/16/1992,118.125
9/17/1992,118.125
9/18/1992,118.125
9/21/1992,118.125
9/22/1992,118.125
9/23/1992,118.125
9/24/1992,118.125
9/25/1992,118.125
9/28/1992,118.125
9/29/1992,118.125
9/30/1992,115.955
10/1/1992,115.955
10/2/1992,115.955
10/5/1992,115.955
10/6/1992,115.955
10/7/1992,115.955
10/8/1992,115.955
10/9/1992,115.955
10/12/1992,115.955
10/13/1992,115.955
10/14/1992,115.955
10/15/1992,115.955
10/16/1992,115.955
10/19/1992,115.955
10/20/1992,115.955
10/21/1992,115.955
10/22/1992,115.955
10/23/1992,115.955
10/26/1992,115.955
10/27/1992,115.955
10/28/1992,115.955
10/29/1992,115.955
10/30/1992,110.615
11/2/1992,110.615
11/3/1992,110.615
11/4/1992,110.615
11/5/1992,110.615
11/6/1992,110.615
11/9/1992,110.615
11/10/1992,110.615
11/11/1992,110.615
11/12/1992,110.615
11/13/1992,110.615
11/16/1992,110.615
11/17/1992,110.615
11/18/1992,110.615
11/19/1992,110.615
11/20/1992,110.615
11/23/1992,110.615
11/24/1992,110.615
11/25/1992,110.615
11/26/1992,110.615
11/27/1992,110.615
11/30/1992,111.528
12/1/1992,111.528
12/2/1992,111.528
12/3/1992,111.528
12/4/1992,111.528
12/7/1992,111.528
12/8/1992,111.528
12/9/1992,111.528
12/10/1992,111.528
12/11/1992,111.528
12/14/1992,111.528
12/15/1992,111.528
12/16/1992,111.528
12/17/1992,111.528
12/18/1992,111.528
12/21/1992,111.528
12/22/1992,111.528
12/23/1992,111.528
12/24/1992,111.528
12/25/1992,111.528
12/28/1992,111.528
12/29/1992,111.528
12/30/1992,111.528
12/31/1992,112.354
1/1/1993,112.354
1/4/1993,112.354
1/5/1993,112.354
1/6/1993,112.354
