Start,8/21/1989
End,8/21/2009
Frequency,D
Name,DAX 30 PERFORMANCE - TOT RETURN IND (~U$)
Code,DAXINDX(RI)~U$
CURRENCY,U$
8/22/1991,1845.25
8/23/1991,1816.15
8/26/1991,1846.23
8/27/1991,1842.96
8/28/1991,1852.23
8/29/1991,1855.02
8/30/1991,1845.72
9/2/1991,1850.07
9/3/1991,1860.42
9/4/1991,1855.5
9/5/1991,1852
9/6/1991,1859.51
9/9/1991,1884.26
9/10/1991,1879.72
9/11/1991,1876.95
9/12/1991,1892.52
9/13/1991,1901.43
9/16/1991,1905.39
9/17/1991,1914.29
9/18/1991,1893.04
9/19/1991,1876.38
9/20/1991,1873.14
9/23/1991,1888.8
9/24/1991,1899.23
9/25/1991,1890.51
9/26/1991,1883.66
9/27/1991,1876.35
9/30/1991,1890.16
10/1/1991,1887.8
10/2/1991,1891.04
10/3/1991,1887.8
10/4/1991,1867.28
10/7/1991,1849.9
10/8/1991,1820.75
10/9/1991,1813.25
10/10/1991,1810.96
10/11/1991,1812.6
10/14/1991,1807.8
10/15/1991,1811.61
10/16/1991,1804.03
10/17/1991,1797.08
10/18/1991,1810.85
10/21/1991,1820.12
10/22/1991,1824.63
10/23/1991,1821.73
10/24/1991,1818.97
10/25/1991,1806.77
10/28/1991,1805.34
10/29/1991,1840.04
10/30/1991,1855.85
10/31/1991,1856.01
11/1/1991,1853.44
11/4/1991,1882.28
11/5/1991,1876.61
11/6/1991,1875.94
11/7/1991,1894.83
11/8/1991,1913.04
11/11/1991,1916.89
11/12/1991,1938.58
11/13/1991,1935.46
11/14/1991,1944.35
11/15/1991,1945.61
11/18/1991,1961.72
11/19/1991,1954.26
11/20/1991,1952.02
11/21/1991,1959.3
11/22/1991,1974.54
11/25/1991,1964.21
11/26/1991,1983.62
11/27/1991,1918.35
11/28/1991,1920.18
11/29/1991,1884.27
12/2/1991,1879.15
12/3/1991,1875.56
12/4/1991,1891.51
12/5/1991,1911.95
12/6/1991,1939.39
12/9/1991,1937.89
12/10/1991,1924.54
12/11/1991,1915.65
12/12/1991,1913.03
12/13/1991,1926.24
12/16/1991,1924.26
12/17/1991,1934.84
12/18/1991,1957.26
12/19/1991,1959.94
12/20/1991,1966.33
12/23/1991,1989.64
12/24/1991,1982.13
12/25/1991,1982.13
12/26/1991,1982.13
12/27/1991,2016.37
12/30/1991,2030.68
12/31/1991,2035.03
1/1/1992,2035.03
1/2/1992,2049.35
1/3/1992,2028.5
1/6/1992,2065.24
1/7/1992,2049.92
1/8/1992,2038.88
1/9/1992,2008.96
1/10/1992,1996.17
1/13/1992,2018.38
1/14/1992,2002.16
1/15/1992,2011.21
1/16/1992,2013.19
1/17/1992,2033.59
1/20/1992,2054.17
1/21/1992,2081.98
1/22/1992,2070.72
1/23/1992,2047
1/24/1992,2051.91
1/27/1992,2036.43
1/28/1992,2061.19
1/29/1992,2057.07
1/30/1992,2027.39
1/31/1992,2053.1
2/3/1992,2073.63
2/4/1992,2058.73
2/5/1992,2077.52
2/6/1992,2081.07
2/7/1992,2113.03
2/10/1992,2095.02
2/11/1992,2070.46
2/12/1992,2042.74
2/13/1992,2026.91
2/14/1992,2013.45
2/17/1992,2025.25
2/18/1992,2012.05
2/19/1992,2004.07
2/20/1992,2022.95
2/21/1992,2036.03
2/24/1992,2051.99
2/25/1992,2055.04
2/26/1992,2056.35
2/27/1992,2081.97
2/28/1992,2084.08
3/2/1992,2083.76
3/3/1992,2083.61
3/4/1992,2057.08
3/5/1992,2064.37
3/6/1992,2044.7
3/9/1992,2058.69
3/10/1992,2048.28
3/11/1992,2049.46
3/12/1992,2018.36
3/13/1992,2033.63
3/16/1992,2025.23
3/17/1992,2048.57
3/18/1992,2054.05
3/19/1992,2020.31
3/20/1992,2026.26
3/23/1992,2010.76
3/24/1992,2013.26
3/25/1992,2032.22
3/26/1992,2023.14
3/27/1992,2036.5
3/30/1992,2025.17
3/31/1992,2042.38
4/1/1992,2019.92
4/2/1992,2047.59
4/3/1992,2068.4
4/6/1992,2092.96
4/7/1992,2093.27
4/8/1992,2069.91
4/9/1992,2079.94
4/10/1992,2076.11
4/13/1992,2041.99
4/14/1992,2061.04
4/15/1992,2052.76
4/16/1992,2054.48
4/17/1992,2054.48
4/20/1992,2054.48
4/21/1992,2046.59
4/22/1992,2061.59
4/23/1992,2064.67
4/24/1992,2068.42
4/27/1992,2064.21
4/28/1992,2051.57
4/29/1992,2049.82
4/30/1992,2052.23
5/1/1992,2066.13
5/4/1992,2059.29
5/5/1992,2065.11
5/6/1992,2092.04
5/7/1992,2092.42
5/8/1992,2074.71
5/11/1992,2089.8
5/12/1992,2111.48
5/13/1992,2108.75
5/14/1992,2113.56
5/15/1992,2088.62
5/18/1992,2156.32
5/19/1992,2168.22
5/20/1992,2181.68
5/21/1992,2164.32
5/22/1992,2178.19
5/25/1992,2188.59
5/26/1992,2195.16
5/27/1992,2145.82
5/28/1992,2157.87
5/29/1992,2194.05
6/1/1992,2184.4
6/2/1992,2190.75
6/3/1992,2179.9
6/4/1992,2193.39
6/5/1992,2203.3
6/8/1992,2201.5
6/9/1992,2196.84
6/10/1992,2197.98
6/11/1992,2206.91
6/12/1992,2210.86
6/15/1992,2207.72
6/16/1992,2220.27
6/17/1992,2195.87
6/18/1992,2213.87
6/19/1992,2208.14
6/22/1992,2211.49
6/23/1992,2212.6
6/24/1992,2228.39
6/25/1992,2237.92
6/26/1992,2228.68
6/29/1992,2265.74
6/30/1992,2250.56
7/1/1992,2263.51
7/2/1992,2285.21
7/3/1992,2291.77
7/6/1992,2290.96
7/7/1992,2307.83
7/8/1992,2288.7
7/9/1992,2263.71
7/10/1992,2295.41
7/13/1992,2297.34
7/14/1992,2276.54
7/15/1992,2296.13
7/16/1992,2309
7/17/1992,2279.91
7/20/1992,2177.09
7/21/1992,2180.14
7/22/1992,2140.07
7/23/1992,2141.12
7/24/1992,2099.8
7/27/1992,2132.63
7/28/1992,2137.22
7/29/1992,2145.68
7/30/1992,2144.32
7/31/1992,2134.11
8/3/1992,2113
8/4/1992,2136.8
8/5/1992,2157.8
8/6/1992,2139.59
8/7/1992,2150.05
8/10/1992,2109.44
8/11/1992,2079.56
8/12/1992,2074.81
8/13/1992,2066.14
8/14/1992,2060.99
8/17/1992,2079.56
8/18/1992,2057.25
8/19/1992,2051.68
8/20/1992,2043.83
8/21/1992,2069.6
8/24/1992,2088.01
8/25/1992,2052.02
8/26/1992,2048.48
8/27/1992,2098.52
8/28/1992,2108.89
8/31/1992,2143.35
