"Index" "Bond" "SP500" "NAREIT" "SPGSCI" "TBill" "Inflation" "EAFE"
1989-03-31 0.00421130231113707 0.0227847280741558 -0.000273926419149554 0.0632315438435886 0.00740118884664348 0.00634920634920633 -0.0198196838686598
1989-04-30 0.0189742407029354 0.0493591323638156 0.0164552764652242 0.0308004309525319 0.00778118870981496 0.0063091482649842 0.00938344072757427
1989-05-31 0.0267576322709903 0.0388818146821049 0.0232190935039171 -0.0129678371958657 0.00736588294400817 0.00157480314960632 -0.0573429444099513
1989-06-30 0.0306021850260973 -0.00568824825778791 0.00864940798715634 0.0338047388661456 0.00726000900438365 0.00313971742543176 -0.0168918840787518
1989-07-31 0.0187648268227107 0.0827938485071977 0.0232284622169949 -0.028910587784798 0.00692517404906122 0.00156739811912217 0.111730365977229
1989-08-31 -0.0159007288949823 0.0191828533154723 0.000979144227944776 0.033553321408746 0.00688116569172264 0.00312500000000004 -0.0468876600526363
1989-09-30 0.0050700022645833 -0.00406197880238874 -0.0119696399199381 0.0562314453693464 0.00688116569172264 0.00466562986003106 0.0437352185089975
1989-10-31 0.0236349305857227 -0.0237669025915012 -0.0430998842401191 -0.00709344589049135 0.00675800266919379 0.00310077519379849 -0.0416476992171308
1989-11-30 0.00945885360034216 0.0199724703786672 -0.0137256134615788 0.0158656897248024 0.0065470728400796 0.00154798761609898 0.0480493830685166
1989-12-31 0.00241619156800551 0.023457473445613 -0.0115096019331044 0.0836857686614506 0.0065470728400796 0.0092024539877302 0.035807910920909
1990-01-31 -0.0122471281564260 -0.0719613493812511 -0.0228070936131466 -0.00440715764880792 0.00661735378367598 0.00458015267175568 -0.0384279074753259
1990-02-28 0.00323665721777165 0.0127196652719665 -0.0355154454022988 -0.00324952056253990 0.00662614093986032 0.00606980273141132 -0.0747867620474574
1990-03-31 0.00101560981928880 0.0257887442593549 0.00165852346586581 0.00724522714051512 0.00667008351735029 0.00151515151515143 -0.116035336372732
1990-04-30 -0.00916675599852545 -0.0255845712215379 -0.0155919240661918 -0.0105820105820107 0.0067667970785102 0.00302114803625382 -0.00772941911814161
1990-05-31 0.0273780309484151 0.0888522092432707 -0.000318768642273245 -0.0074301405265708 0.00670524573732721 0.00451127819548868 0.102661578011072
1990-06-30 0.0155071364372641 -0.00680063404407635 0.00756993718081986 -0.0157506152584085 0.00664371661143752 0.00449101796407181 -0.00864219041970604
1990-07-31 0.0143445151292315 -0.00320603247069686 -0.0183165355055457 0.0762352227947863 0.00669645450236067 0.00890207715133544 0.0141412384058086
1990-08-31 -0.0131657899473969 -0.099365571690399 -0.0650426428781491 0.142300025998787 0.00648560078403456 0.00736377025036819 -0.107220602390469
1990-09-30 0.0081633057916819 -0.0511574142683541 -0.074468085106383 0.186592415057098 0.00642415090037675 0.00730994152046784 -0.161538946293646
1990-10-31 0.0138000689636621 -0.00428635213573448 -0.0362931834306610 -0.064415681860814 0.0062750077044742 0.00145985401459846 0.135052786430231
1990-11-30 0.0210789148608145 0.0607263678810077 0.0598768599281684 -0.0702240423994219 0.00618733739775869 0 -0.0623642201625943
1990-12-31 0.0162291248142400 0.0270924570900089 0.000384664700602583 -0.0200688073394495 0.00605591654750915 0.00580551523947759 0.0163185813068178
1991-01-31 0.0115488118295589 0.0417318319257637 0.0805668207111195 -0.103597902730067 0.0055661739289563 0.00144927536231876 0.0315948403027592
1991-02-28 0.00721991624527383 0.0667509973727742 0.0468785113937705 0.0137303851640512 0.00525208305824437 0.00144717800289427 0.0970596465307857
1991-03-31 0.00635193290742166 0.0236325202479633 0.0708289830862392 0.0362605258635505 0.00509525525769428 0.00144508670520244 -0.0635932148507579
1991-04-30 0.0116278278001094 0.00236949979859252 0.0232112262380680 0.0221400663781877 0.00499078385965981 0.0028818443804035 0.0100093812168240
1991-05-31 0.00616044681849351 0.0413420257592623 0.0230546976188105 -0.000504392417300775 0.00485158868334942 0.00287356321839064 0.0106155726159270
1991-06-30 -0.00106132661310361 -0.0479920013331112 -0.0266140250388676 -0.0242379886344066 0.00467775526333727 0.00143472022955536 -0.0790039688505934
1991-07-31 0.0136336401886125 0.0445354259069714 0.0189254821683023 0.0485786843614319 0.00476464968954412 0.00286123032904153 0.0470775620113635
1991-08-31 0.0211975076631943 0.0231302493000934 0.000601720921836475 0.0151674062121823 0.00478203392180033 0.00568990042674241 -0.0204741807788986
1991-09-30 0.0200754994306566 -0.0170157955392855 0.0189492325855962 0.00784439286000157 0.00457354073288157 0.00142045454545467 0.0536208550505902
1991-10-31 0.0108324228829122 0.0132670353193008 -0.00621708311883734 0.0278955763918610 0.00441733904786994 0.00283286118980154 0.0142212903314172
1991-11-30 0.00891374236855052 -0.04198322529681 0.000237539094976057 -0.0421261758027895 0.00428728095162937 0 -0.0486787021326894
1991-12-31 0.0293809130790092 0.102620770177011 0.0451727527028049 -0.0761377023430342 0.00375076555551217 0.00141442715700154 0.0493904281084071
1992-01-31 -0.0137100347232956 -0.0189933926788332 0.0471662434491327 0.0267527283536456 0.00325040129536433 0.00422535211267602 -0.0215199804728363
1992-02-29 0.00570638254277231 0.0127938924893559 -0.0237656255761643 -0.0111206526406183 0.0032762458710326 0.00420757363253853 -0.0368259152247728
1992-03-31 -0.00489010140526072 -0.0198280287474333 -0.0151035915479779 0.0110823319604263 0.00336242305075793 0.00140056022408976 -0.0703646062766895
1992-04-30 0.0077938262272978 0.028509683318095 0.00224085451252086 0.0290649736147757 0.00344002014596658 0.00139860139860132 0.00498193463095943
1992-05-31 0.0181687620850951 0.00488006617038878 0.0311895070104025 0.0261763288903165 0.00313845385444752 0.00417827298050135 0.0630062356810843
1992-06-30 0.0141096299460334 -0.0150920425683760 -0.0122699386503068 -0.00553066085341741 0.00316428128718612 0.00139082058414476 -0.0494282133576326
1992-07-31 0.0197377220784508 0.039244156734628 0.0327351956494784 -0.0141242937853107 0.00310402342741005 0.00277392510402203 -0.0259285059483424
