"Index" "weights/mES/tact_EqualWeight_CC" "weights/mES/tact_MinRisk_PositionLimit_CC" "weights/mES/tact_MinRisk_RiskLimit_CC" "weights/mES/tact_EqualRisk_CC" "weights/mES/tact_MinRiskConc_CC" "weights/mES/tact_MinRiskConc_PositionLimit_CC"
1996-05-31 3.18375705574725 3.34209787633644 2.81263763588372 2.9247317137575 2.92460061484706 2.94903854553503
1996-06-30 3.25412590542538 3.41269989249203 2.87531847846131 2.98534958881893 2.98521941888665 3.01256523240751
1996-07-31 3.16457142131597 3.34732251954268 2.86230880287449 2.93703428981604 2.9369313638989 2.95046004750122
1996-08-31 3.25722088956777 3.42360770003457 2.88864300489976 2.99242665878002 2.99231038981678 3.01948820566879
1996-09-30 3.385173525277 3.54338992328269 2.96336923202704 3.09404236667142 3.09391566367333 3.12904523289213
1996-10-31 3.46960710240853 3.63362746420094 3.03729322030741 3.17666395277972 3.1765392114834 3.21072008703085
1996-11-30 3.70099078974773 3.83846702963986 3.15021839053211 3.34287416868334 3.34271168351691 3.39798409155449
1996-12-31 3.78455733158402 3.910957203495 3.15722004740522 3.38745699725686 3.38731372432686 3.45934486576715
1997-01-31 3.85357158599286 3.9765106726378 3.16396497179318 3.43590227039361 3.43574340804137 3.51612426451907
1997-02-28 3.77935394189884 3.93004170623755 3.12788837265457 3.40052010939654 3.40035710547044 3.46845399711125
1997-03-31 3.71920553243529 3.86511409200206 3.09885443794374 3.34624009132363 3.34608846400352 3.41193531506811
1997-04-30 3.80252322164888 3.94459228970945 3.16478067855278 3.41880636372715 3.41866977604845 3.485905498672
1997-05-31 3.92877251080676 4.06016093172048 3.2536834187666 3.51830984844948 3.51817114429698 3.58940339826412
1997-06-30 3.98459719392306 4.12927298041462 3.31964312755222 3.57524179070499 3.57510261631348 3.64679304851768
1997-07-31 4.19454344267013 4.3250891270204 3.47543835395206 3.74936709105951 3.74920975639709 3.82584429746264
1997-08-31 4.13313145970159 4.26792212886069 3.42438271672101 3.69759134767338 3.69743761426777 3.77316176095057
1997-09-30 4.34480849375174 4.4629117021156 3.57310192057289 3.865331830666 3.8651662793698 3.94747868022622
1997-10-31 4.31911328653257 4.44179455717851 3.56797437488172 3.8573760596393 3.85727228194844 3.93525309927198
1997-11-30 4.25317347501388 4.4313443986921 3.57775453343236 3.83498128463131 3.83487573649612 3.90911775741147
1997-12-31 4.22672589160536 4.44748049040966 3.60613558575945 3.84118094827857 3.84107766879473 3.91231972022127
1998-01-31 4.230408895782 4.46677672010922 3.63627103646965 3.8625918961985 3.86250494737368 3.92886273750188
1998-02-28 4.2050755138135 4.45539147252507 3.64033830730575 3.85058498090891 3.85053944889121 3.91437976247764
1998-03-31 4.29322764795822 4.53740346534431 3.70105913109738 3.91668191143141 3.91664116845863 3.9865993178627
1998-04-30 4.3042448342309 4.54892887280874 3.67635429789276 3.92691536520751 3.92687453743337 3.99697829590898
1998-05-31 4.33069359256134 4.57659770849343 3.65532468725862 3.95148263121453 3.9514415998593 4.02189491937968
